-0.487	0.127	0.046	2.236	0
-0.406	0.081	-0.039	1.414	0
-0.286	0.12	0.32	1	0
-0.486	-0.2	-0.115	0	0
-0.496	0.098	0.095	2.236	1
-0.493	0.003	-0.052	1.414	1
-0.438	0.055	0.033	1	1
-0.415	0.023	-0.041	1.414	1
-0.351	0.064	-0.072	2.236	1
-0.215	0.136	0.078	3.162	1
-0.158	0.058	0.014	4.123	1
-0.114	0.044	0.016	5.099	1
-0.086	0.028	0.12	6.083	1
-0.179	-0.093	-0.091	7.28	1
-0.18	-0.001	-0.007	8.544	1
-0.175	0.006	0.03	9.849	1
-0.199	-0.025	0.015	10.296	1
-0.239	-0.039	0.013	10.817	1
-0.29	-0.052	0.08	11.402	1
-0.423	-0.132	-0.009	12.042	1
-0.479	0.199	-0.104	5.831	0
-0.177	0.302	-0.049	4.472	0
0.174	0.351	0.158	3.162	0
0.368	0.193	0.047	3	0
0.514	0.147	0.007	2.236	0
0.654	0.139	0.137	2.236	0
0.657	0.003	-0.048	2	0
0.707	0.051	0.158	1.414	0
0.6	-0.107	-0.033	1	0
0.526	-0.074	0.123	2.236	0
0.329	-0.197	0.042	2.828	0
0.091	-0.239	0.081	3.606	0
-0.229	-0.32	0.003	4.472	0
-0.316	0.677	0.144	5.385	0
0.217	0.533	0.303	4.123	0
0.447	0.23	-0.042	3.162	0
0.719	0.272	0.211	2	0
0.781	0.061	-0.016	1	0
0.858	0.077	0.016	0	0
0.919	0.061	0.017	1.414	0
0.963	0.044	0.029	2.828	0
0.977	0.014	0.027	3.606	0
0.965	-0.012	0.084	4.123	0
0.868	-0.097	1.046	5	0
-0.275	-1.143	-0.742	6.083	0
-0.22	0.452	-0.177	6.403	0
0.409	0.629	0.379	5	0
0.659	0.25	0.136	3.606	0
0.883	0.109	0.065	1	0
0.927	0.044	0.035	0	0
0.936	0.009	0.036	1	0
0.91	-0.027	-0.001	2	0
0.885	-0.025	0.048	3	0
0.812	-0.073	0.202	4.123	0
0.537	-0.275	0.098	5.099	0
0.164	-0.372	0.252	6.083	0
-0.46	-0.625	-0.426	7.28	0
-0.351	0.278	-0.041	7	0
-0.032	0.319	-0.054	6	0
0.342	0.373	0.197	5	0
0.518	0.176	0	4	0
0.694	0.176	0.148	3.162	0
0.722	0.028	-0.058	2.236	0
0.808	0.086	0.126	1.414	0
0.768	-0.04	-0.012	0	0
0.74	-0.028	0.157	1	0
0.555	-0.185	0.008	2.236	0
0.361	-0.194	0.12	3.606	0
0.048	-0.313	0.035	5	0
-0.301	-0.348	-0.015	6.403	0
-0.388	0.401	0.027	2.236	0
-0.014	0.374	0.058	1.414	0
0.302	0.316	0.122	0	0
0.496	0.194	-0.002	1	0
0.692	0.196	0.221	2	0
0.667	-0.025	0.011	1	0
0.631	-0.036	0.179	0	0
0.415	-0.215	0.117	1	0
0.083	-0.332	0.086	2	0
-0.335	-0.418	-0.149	3	0
-0.492	0.327	-0.027	4.243	0
-0.138	0.354	0.075	4.472	0
0.141	0.28	0.053	3.606	0
0.368	0.227	0.065	2.828	0
0.529	0.161	0.052	2.236	0
0.639	0.11	0.069	2	0
0.679	0.04	0.131	1.414	0
0.588	-0.091	-0.017	1	0
0.514	-0.074	-0.048	2.236	0
0.489	-0.025	0.155	2.828	0
0.309	-0.181	0.171	3.162	0
-0.043	-0.352	-0.118	4	0
-0.277	-0.234	0.021	5.099	0
-0.484	0.167	0.167	2.236	1
-0.484	0	0.033	1.414	1
-0.516	-0.033	0.082	0	1
0.23	0.24	-0.004	8.062	0
0.473	0.244	0.052	8.602	0
0.643	-0.104	0.079	10.63	1
-0.374	0.22	0.1	3	1
-0.254	0.12	0.034	3.162	1
-0.167	0.086	-0.004	3.606	1
-0.077	0.091	-0.211	4.243	1
0.225	0.302	0.286	4.243	1
0.24	0.016	-0.08	3.606	1
0.336	0.096	-0.015	3.162	1
0.447	0.111	0.127	3	1
0.431	-0.016	-0.01	2.236	1
0.425	-0.006	0.022	2.236	1
0.397	-0.028	0.163	3	1
0.206	-0.191	-0.133	3.162	1
0.148	-0.058	0.081	3.606	1
0.008	-0.14	0.01	4.243	1
-0.141	-0.15	0.2	5	1
-0.491	-0.349	-0.287	5.385	1
-0.496	0.338	-0.01	2.828	1
-0.148	0.348	-0.037	2.236	1
0.237	0.385	0.057	2	1
0.566	0.329	0.111	1.414	1
0.783	0.217	0.163	2	1
0.838	0.054	0.065	2.236	1
0.827	-0.011	0.056	2.828	1
0.759	-0.067	-0.015	3.162	1
0.707	-0.052	0.179	4	1
0.476	-0.232	0.031	5.099	1
0.213	-0.262	0.075	6.325	1
-0.124	-0.337	-0.019	6.708	1
-0.443	-0.319	0.029	7.211	1
-0.236	0.309	-0.04	2.236	0
0.113	0.349	0.068	1.414	0
0.394	0.281	0.143	1	0
0.532	0.138	0.122	1	0
0.548	0.016	0.048	1.414	0
0.516	-0.032	0.103	2.236	0
0.381	-0.135	0.122	3	0
0.124	-0.257	0.12	4.123	0
-0.252	-0.376	0.005	5.385	0
-0.329	0.223	0.11	4.472	0
-0.217	0.112	0.112	3.606	0
-0.217	0	-0.208	2.236	0
-0.009	0.208	0.108	1.414	0
0.091	0.1	0.1	1	0
0.091	0	0.19	1	0
-0.1	-0.19	0.027	1.414	0
-0.316	-0.217	0.184	2.236	0
-0.286	0.266	-0.111	5	0
0.091	0.376	0.066	4	0
0.401	0.31	0.138	3	0
0.573	0.172	0.028	2	0
0.717	0.144	0.154	1	0
0.707	-0.01	-0.027	0	0
0.724	0.017	0.066	1	0
0.675	-0.049	-0.028	2	0
0.654	-0.021	0.104	3	0
0.528	-0.126	0.156	4.123	0
0.246	-0.282	0.009	5.385	0
-0.046	-0.292	0.076	5.831	0
-0.414	-0.368	-0.101	7.211	0
-0.091	0.436	0.059	6.708	0
0.286	0.376	0.093	5.831	0
0.569	0.283	0.211	4.472	0
0.641	0.072	-0.087	3.606	0
0.8	0.159	0.112	2.236	0
0.847	0.047	0.046	1.414	0
0.223	0.223	0.755	3.162	0
-0.309	-0.532	-0.062	4.123	0
-0.267	0.27	0.004	4.123	0
0	0.267	-0.105	3.162	0
0.371	0.371	0.188	2.236	0
0.555	0.183	0.157	1.414	0
0.581	0.027	0.223	1	0
0.385	-0.197	0.062	2	0
0.126	-0.258	0.127	2.828	0
-0.259	-0.385	-0.159	1.414	0
-0.486	-0.227	0.154	1	0
-0.493	0.15	-0.11	2.828	0
-0.233	0.26	0.027	2.236	0
0	0.233	0.13	2	0
0.103	0.103	-0.029	1.414	0
0.235	0.132	0.187	2	0
0.179	-0.056	-0.041	2.236	0
0.164	-0.014	0.083	2.828	0
0.067	-0.098	0.099	3.606	0
-0.13	-0.197	-0.074	4.123	0
-0.253	-0.123	0.238	4.123	0
-0.488	0.042	-0.152	2	0
-0.294	0.194	0.129	3.162	0
-0.229	0.065	0.218	4.123	0
-0.382	-0.153	-0.147	5.099	0
-0.388	-0.006	0.185	5.657	0
-0.305	0.402	-0.026	2.236	0
0.124	0.429	0.194	1	0
0.359	0.235	0.126	1	0
0.468	0.109	0.103	1.414	0
0.473	0.005	0.037	1.414	0
0.442	-0.031	0.244	1	0
0.167	-0.275	0.076	0	0
-0.184	-0.351	0.065	1.414	0
-0.488	0.195	-0.003	7.211	0
-0.29	0.198	-0.078	6.708	0
-0.014	0.276	0.121	6.325	0
0.141	0.155	-0.049	5.099	0
0.346	0.204	0.092	4	0
0.458	0.113	0.056	3.162	0
0.514	0.056	0.21	2.828	0
0.36	-0.154	-0.064	2.236	0
0.271	-0.09	0.068	2	0
0.113	-0.158	0.057	1.414	0
-0.102	-0.215	0.056	1	0
-0.373	-0.271	-0.041	2.236	0
0.36	0.044	-0.13	2.828	0
0.535	0.175	-0.003	2.236	0
0.713	0.178	0.115	1	0
0.776	0.063	0.063	0	0
0.776	0	0.069	1	0
0.707	-0.069	-0.069	2.236	0
0.707	0	0.924	3.162	0
-0.217	-0.924	-0.203	4.123	0
-0.518	0.02	-0.056	3.162	1
-0.442	0.076	-0.093	2.236	1
-0.273	0.169	0.19	1.414	1
-0.294	-0.021	-0.073	1	1
-0.243	0.052	-0.083	1.414	1
-0.108	0.135	0.246	2.236	1
-0.22	-0.112	-0.114	3.606	1
-0.217	0.003	0.137	5	1
-0.351	-0.134	-0.088	5.657	1
-0.397	-0.046	0.108	6.403	1
-0.206	0.349	0.019	4.472	0
0.124	0.33	0.023	3.162	0
0.431	0.307	0.122	2	0
0.617	0.185	0.127	1.414	0
0.675	0.058	0.134	1	0
0.6	-0.075	0.029	1	0
0.496	-0.104	0.076	1.414	0
0.316	-0.18	0.136	2.236	0
0	-0.316	0.055	3.162	0
-0.371	-0.371	-0.036	4.123	0
0.731	-0.002	0	1.414	0
-0.394	0.432	-0.278	5	0
0.316	0.71	0.373	4.472	0
0.654	0.337	0.202	3.162	0
0.89	0.1	0.057	1	0
0.933	0.044	0.074	0	0
0.903	-0.03	0.007	1	0
0.866	-0.037	0.089	2.236	0
0.74	-0.126	0.351	3.162	0
0.263	-0.477	0.171	4.123	0
-0.385	-0.648	-0.379	5.385	0
-0.223	0.474	0.032	6.083	0
0.219	0.442	0.111	5.099	0
0.551	0.332	0.218	4.123	0
0.664	0.114	0.007	3.162	0
0.771	0.107	0.107	2.236	0
0.771	0	-0.011	1.414	0
0.781	0.01	0.145	0	0
0.646	-0.135	0.064	1.414	0
0.447	-0.199	0.332	2.828	0
-0.083	-0.53	-0.108	4.243	0
-0.505	-0.422	-0.149	5.657	0
0.143	0.001	0.134	8.602	0
-0.253	0.437	0.019	1.414	0
0.164	0.417	0.194	0	0
0.388	0.224	0.097	1	0
0.514	0.126	0.277	2	0
0.364	-0.15	0.11	3.162	0
0.105	-0.26	0.105	4.472	0
-0.26	-0.365	-0.055	5.831	0
-0.359	0.348	-0.049	4.472	0
0.038	0.397	0.028	4.123	0
0.406	0.368	0.1	3.162	0
0.674	0.268	0.197	2.236	0
0.745	0.071	0.057	1.414	0
0.759	0.014	0.066	1	0
0.707	-0.052	0.091	1	0
0.564	-0.143	0.105	1.414	0
0.316	-0.248	0.068	2	0
0	-0.316	0.016	3.162	0
-0.332	-0.332	-0.064	4.472	0
-0.447	0.204	-0.055	3.162	1
0.759	-0.067	0.113	9.22	1
0.579	-0.181	0.001	8.485	1
0.397	-0.182	0.229	7.81	1
-0.371	-0.358	-0.006	5	1
-0.281	0.282	0.19	2.236	1
-0.188	0.093	-0.005	2.828	1
-0.091	0.098	-0.025	3.606	1
0.032	0.123	0.096	3.606	1
0.059	0.026	-0.147	2.828	1
0.232	0.174	0.082	2.236	1
0.323	0.091	0.098	2	1
0.316	-0.007	-0.077	1.414	1
0.386	0.07	0.229	2	1
0.227	-0.159	0	2.236	1
0.069	-0.158	0.017	2.828	1
-0.107	-0.175	0.103	3.606	1
-0.385	-0.278	-0.116	4.123	1
-0.496	0.33	-0.024	2.828	1
-0.141	0.355	-0.05	1.414	1
0.263	0.405	0.054	1	1
0.614	0.351	0.161	1	1
0.804	0.19	0.194	1.414	1
0.8	-0.004	0.028	2.236	1
0.768	-0.032	0.093	2	1
0.643	-0.125	0.139	1.414	1
0.379	-0.264	0.115	2	1
0	-0.379	0.04	2.236	1
-0.419	-0.419	-0.098	2.828	1
-0.463	0.385	0.118	2.236	0
-0.196	0.267	-0.017	1.414	0
0.088	0.284	0.148	1	0
0.225	0.137	0.072	1	0
0.289	0.064	0.263	1.414	0
0.091	-0.199	0.078	2	0
-0.186	-0.277	0.076	3.162	0
-0.275	0.269	0.135	3.606	0
-0.141	0.133	-0.119	2.236	0
0.11	0.252	0.143	1.414	0
0.22	0.109	0.112	1	0
0.217	-0.003	0.228	1	0
-0.014	-0.231	0.15	1.414	0
-0.394	-0.38	0.07	2.236	0
-0.508	0.199	-0.222	4.123	0
-0.087	0.421	0.032	3.162	0
0.303	0.39	0.15	2.236	0
0.543	0.24	0.062	1.414	0
0.721	0.178	0.14	1	0
0.759	0.038	0.078	1	0
0.719	-0.04	0.067	1.414	0
0.612	-0.107	0.045	2.236	0
0.46	-0.152	0.172	3	0
0.136	-0.324	0.031	3.162	0
-0.219	-0.355	0.074	4.472	0
-0.348	0.252	-0.183	5.831	0
0.087	0.435	0.109	5	0
0.412	0.326	0.111	3.606	0
0.627	0.215	0.097	2.828	0
0.745	0.118	0.103	2.236	0
0.759	0.015	0.027	1.414	0
0.674	0.674	0.877	2.828	0
0.471	-0.203	0.212	3.606	0
0.055	-0.415	0.097	5	0
-0.456	-0.512	-0.096	5.831	0
-0.513	0.099	0.137	4.123	0
-0.246	0.384	0.044	3.606	0
0.094	0.34	0.254	2.236	0
0.181	0.086	-0.044	1.414	0
0.311	0.13	0.007	1	0
0.434	0.123	0.052	1.414	0
0.504	0.071	0.207	2.236	0
0.368	-0.136	-0.136	2.828	0
0.368	0	0.105	3.606	0
0.263	-0.105	0.17	4.472	0
-0.012	-0.275	-0.091	5.385	0
-0.196	-0.184	0.209	6.325	0
-0.509	0.183	0.061	11.18	1
-0.386	0.122	0.244	10.296	1
-0.509	-0.122	0.057	8.944	1
-0.394	0.51	0.116	3.606	1
-0.406	0.124	-0.086	4.243	1
-0.196	0.21	0.104	3.606	1
-0.091	0.106	-0.074	2.236	1
0.089	0.18	0.101	2	1
0.168	0.079	-0.024	1.414	1
0.271	0.103	0.145	2	1
0.228	-0.043	-0.032	2.236	1
0.218	-0.01	0.066	2.828	1
0.141	-0.076	0.012	3.606	1
0.053	-0.089	0.137	4.472	1
-0.173	-0.226	-0.09	5.099	1
-0.309	-0.136	0.109	5.099	1
-0.497	0.077	-0.003	2	1
-0.418	0.079	0.124	2.236	1
-0.463	-0.045	-0.071	2.828	1
-0.437	0.026	-0.018	3.606	1
-0.394	0.043	0.057	4.472	1
-0.408	-0.014	-0.014	5.385	1
-0.408	0	0.046	6.325	1
-0.454	-0.046	-0.004	6.708	1
-0.496	-0.042	0.031	5.831	1
-0.294	0.32	0.026	3.162	1
0	0.294	0.084	2	1
0.21	0.21	-0.011	1.414	1
0.431	0.221	0.116	2	1
0.537	0.105	0.107	2.236	1
0.535	-0.002	0.097	2.828	1
0.436	-0.099	0.143	3.162	1
0.194	-0.242	0.055	4	1
-0.103	-0.297	0.012	4.123	1
-0.412	-0.309	-0.005	5.385	1
0.919	0.025	0.049	3	1
0.385	0.243	0.109	1.414	1
0.519	0.134	0.016	1	1
0.637	0.118	0.26	1	1
0.495	-0.142	-0.142	1	1
0.495	0	0.178	1.414	1
0.316	-0.178	0.014	0	1
-0.371	-0.495	0.082	2	1
-0.451	0.189	-0.033	5	1
-0.229	0.222	0.013	4.243	1
-0.02	0.209	-0.011	3.606	1
0.2	0.22	0.069	3.162	1
0.351	0.151	0.146	2	1
0.356	0.005	-0.128	1	1
0.489	0.133	0.091	1	1
0.532	0.042	0.182	2.236	1
0.392	-0.14	-0.059	2.828	1
0.311	-0.081	0.014	2.236	1
0.217	-0.094	0.063	2	1
0.059	-0.158	0.006	1.414	1
-0.105	-0.164	0.11	2	1
-0.379	-0.274	-0.08	2.236	1
-0.243	0.37	0.094	1.414	0
0.033	0.276	0.081	2	0
0.228	0.195	0.217	2.236	0
0.206	-0.022	-0.03	1.414	0
0.214	0.008	-0.099	2	0
0.321	0.107	0.2	3	0
0.229	-0.092	0.117	4.123	0
0.02	-0.209	0.024	5.385	0
-0.213	-0.233	-0.012	5.831	0
-0.434	-0.221	-0.003	6.403	0
-0.447	0.091	0.091	3	0
-0.447	0	0	3.162	0
-0.447	0	0	2.236	0
-0.447	0	0	1.414	0
-0.447	0	0.247	1	0
-0.447	0.116	0.154	2	0
-0.486	-0.038	0.081	1.414	0
-0.374	0.209	0.229	0	1
-0.394	-0.02	-0.083	1	1
-0.331	0.063	0.044	2	1
-0.311	0.019	-0.049	3	1
-0.243	0.069	0.005	3.162	1
-0.179	0.064	0.091	2.236	1
-0.206	-0.027	-0.074	1.414	1
-0.159	0.047	0.022	1	1
-0.135	0.024	0.056	1.414	1
-0.166	-0.031	0.171	2.828	1
-0.368	-0.202	-0.116	3.606	1
-0.454	-0.086	-0.169	5	1
-0.371	0.083	0.197	6.403	1
-0.486	-0.114	0	7.211	1
-0.468	0.216	-0.087	6.708	0
-0.164	0.303	-0.017	5.385	0
0.156	0.32	0.066	4.123	0
0.41	0.254	0.084	3	0
0.581	0.171	0.109	2.236	0
0.643	0.062	0.021	1.414	0
0.684	0.041	0.111	1	0
0.614	-0.07	0.058	1	0
0.486	-0.128	0.006	1.414	0
0.351	-0.135	0.093	2.236	0
0.124	-0.227	0.038	3.162	0
-0.141	-0.265	-0.042	4.123	0
-0.364	-0.223	0.053	5.099	0
-0.415	0.004	-0.174	6.083	0
-0.237	0.178	-0.401	5.385	0
0.342	0.579	0.334	4.123	0
0.587	0.245	0.138	3	0
0.694	0.107	-0.004	2.236	0
0.806	0.112	0.109	1.414	0
0.808	0.002	0.01	1	0
0.353	-0.108	0.157	4.472	0
0.089	-0.264	0.303	5.831	0
-0.479	-0.567	-0.398	7.211	0
-0.22	0.413	-0.047	6.403	0
0.239	0.459	0.039	5	0
0.659	0.42	0.305	3.606	0
0.774	0.115	0.005	2.236	0
0.883	0.109	0.086	1	0
0.906	0.023	0.015	0	0
0.914	0.008	0.045	1	0
0.877	-0.037	-0.011	2	0
0.851	-0.026	0.049	3	0
0.776	-0.075	0.164	4	0
0.537	-0.239	0.133	5.099	0
0.164	-0.372	0.031	6.083	0
-0.239	-0.404	0.016	7.071	0
-0.423	0.206	-0.185	7	0
-0.032	0.391	0.018	6	0
0.342	0.373	0.128	5.099	0
0.587	0.245	0.106	4.123	0
0.726	0.139	0.076	3.162	0
0.789	0.063	0.065	2.236	0
0.787	-0.002	-0.015	1.414	0
0.801	0.013	0.04	0	0
0.774	-0.027	0.058	1	0
0.689	-0.085	0.196	2.236	0
0.409	-0.28	0.029	3.606	0
0.1	-0.31	0.036	5	0
-0.246	-0.345	0.042	6.403	0
-0.23	0.415	0.021	1	0
0.164	0.395	0.243	1	0
0.316	0.152	0.021	1.414	0
0.447	0.131	0.023	2.236	0
0.555	0.107	0.149	1.414	0
0.513	-0.041	0.102	1	0
0.37	-0.144	0.113	1	0
0.113	-0.257	0.129	1.414	0
-0.273	-0.386	-0.054	2.236	0
-0.28	0.289	-0.115	6.325	0
0.124	0.404	0.131	5.385	0
0.397	0.273	0.157	4.472	0
0.513	0.116	0.024	3.606	0
0.605	0.092	0.082	2.236	0
0.614	0.009	-0.046	1.414	0
0.669	0.055	0.155	1	0
0.569	-0.1	0.022	1	0
0.447	-0.122	0.012	1	0
0.313	-0.134	0.069	2.236	0
0.11	-0.203	0.117	3.606	0
-0.21	-0.32	-0.022	5	0
-0.508	-0.298	-0.039	6.403	0
0.164	0.394	0.187	7.211	0
-0.505	0.248	0.164	3.162	1
-0.422	0.083	-0.171	3	1
-0.167	0.255	0.171	4.123	1
-0.083	0.084	-0.076	4.472	1
0.077	0.16	0.134	5	1
0.102	0.026	-0.089	4.243	1
0.217	0.115	-0.024	3.606	1
0.356	0.139	0.07	3.162	1
0.425	0.069	0.063	3	1
0.431	0.006	0.096	2.236	1
0.342	-0.09	0.025	1.414	1
0.227	-0.115	-0.159	2	1
0.272	0.045	0.257	3.162	1
0.06	-0.212	-0.076	3.606	1
-0.077	-0.136	0.078	4.243	1
-0.291	-0.214	-0.075	4.472	1
-0.431	-0.14	0.111	5.385	1
-0.481	0.309	-0.07	2.828	1
-0.102	0.379	0.039	2.236	1
0.237	0.339	0.011	2	1
0.566	0.329	0.111	1.414	1
0.783	0.217	0.163	2	1
0.838	0.054	0.065	2.236	1
0.827	-0.011	0.056	2.828	1
0.759	-0.067	0.111	3.162	1
0.581	-0.178	0.052	4	1
0.351	-0.23	0.087	5.099	1
0.034	-0.317	0.049	5.385	1
-0.333	-0.367	-0.035	5.831	1
-0.486	0.267	-0.095	2.828	1
-0.124	0.362	0.037	2.236	1
0.2	0.324	0.186	2	1
0.338	0.138	0	1.414	1
0.476	0.138	0.138	2	1
0.476	0	0.132	2.236	1
0.344	-0.132	0.055	2.236	1
0.157	-0.187	0.145	3	1
-0.176	-0.333	0.06	3.162	1
-0.329	0.314	0.202	4.472	0
-0.217	0.112	-0.095	3.606	0
-0.009	0.208	0.208	2.828	0
-0.009	0	-0.1	1.414	0
0.091	0.1	0.19	1	0
0	-0.091	0.009	1	0
-0.1	-0.1	0.105	1.414	0
-0.304	-0.205	0.017	2.236	0
-0.475	0.166	-0.167	5.099	0
-0.141	0.334	0.102	4.123	0
0.091	0.232	-0.038	3.162	0
0.361	0.27	0.058	2.236	0
0.573	0.212	0.115	1.414	0
0.67	0.097	0.06	1	0
0.707	0.037	0.02	1	0
0.724	0.017	0.016	1.414	0
0.725	0.001	0.156	2.236	0
0.571	-0.154	-0.018	3.162	0
0.434	-0.137	0.123	4	0
0.174	-0.26	0.019	4.123	0
-0.105	-0.279	0.095	5.385	0
-0.479	-0.374	-0.205	5.831	0
-0.329	0.341	-0.095	6.083	0
0.107	0.436	0.108	5.099	0
0.435	0.328	0.123	4.123	0
0.64	0.205	0.148	3.162	0
0.697	0.057	-0.019	2.236	0
0.773	0.076	0.027	1	0
0.927	0.927	0.96	3.606	0
0.894	-0.033	0.325	4.472	0
0.537	-0.358	0.396	5.831	0
-0.217	-0.754	-0.076	6.708	0
-0.514	0.343	-0.012	1	0
-0.16	0.355	0.3	1	0
-0.105	0.055	-0.191	1.414	0
0.141	0.246	0.248	2.236	0
0.14	-0.002	-0.029	1	0
0.167	0.027	-0.056	0	0
0.25	0.083	0.387	1.414	0
-0.054	-0.304	0.058	2.236	0
-0.417	-0.362	-0.072	3.162	0
-0.219	0.332	-0.009	3.162	0
0.122	0.341	0.003	2.236	0
0.46	0.338	0.206	1	0
0.592	0.132	0.044	0	0
0.68	0.089	0.101	1	0
0.668	-0.012	0.016	2	0
0.64	-0.028	0.069	3.162	0
0.543	-0.097	0.174	4.472	0
0.272	-0.271	0.088	5	0
-0.087	-0.359	-0.029	5.657	0
-0.417	-0.33	-0.04	6.403	0
-0.164	0.39	-0.037	1	1
0.263	0.428	0.176	1	1
0.514	0.251	0.141	1.414	1
0.625	0.11	0.154	2.236	1
0.581	-0.043	0.091	3	1
0.447	-0.134	0.172	3.162	1
0.141	-0.306	0.108	4.472	1
-0.272	-0.414	-0.035	5	1
-0.48	0.283	-0.041	4.243	1
-0.156	0.324	-0.074	2.828	1
0.243	0.398	0.104	2.236	1
0.537	0.294	0.164	1	1
0.667	0.13	0.116	1	1
0.68	0.014	0.026	1.414	1
0.668	-0.012	0.198	2.236	1
0.458	-0.21	0.063	3	1
0.185	-0.273	0.127	4.123	1
-0.215	-0.4	0.017	4.472	1
-0.458	0.144	0.078	20.025	1
-0.392	0.066	0.005	19	1
-0.331	0.061	0.285	18	1
-0.496	0.118	0.055	1.414	0
-0.433	0.063	0.051	1	0
-0.421	0.012	0.242	1	0
-0.5	0.114	-0.299	4.123	0
-0.087	0.413	0.142	3	0
0.184	0.271	-0.03	2	0
0.486	0.301	0.282	1.414	0
0.505	0.019	-0.077	1	0
0.6	0.095	0.179	1	0
0.516	-0.084	-0.053	1.414	0
0.486	-0.031	0.192	2.236	0
0.263	-0.223	-0.007	3.162	0
0.048	-0.216	0.065	4.123	0
-0.233	-0.28	0.041	5.099	0
0.172	0.707	0.264	4	0
0.616	0.443	0.3	3	0
0.759	0.144	0.059	2	0
0.844	0.084	0.046	1	0
0.882	0.039	0.121	0	0
0.8	-0.082	-0.079	1	0
0.797	-0.003	0.086	2	0
0.707	-0.09	0.233	2.236	0
0.385	-0.322	0.398	3.606	0
-0.336	-0.721	-0.317	5	0
-0.141	0.413	0.103	2.828	0
0.169	0.31	0.162	2.236	0
0.316	0.148	-0.082	1.414	0
0.545	0.229	0.175	1	0
0.6	0.055	0.034	1.414	0
0.62	0.02	0.057	2.236	0
0.584	-0.036	0.173	2.828	0
0.374	-0.209	0.144	3.606	0
0.021	-0.353	0.08	4.472	0
-0.412	-0.433	-0.219	5.385	0
-0.514	0.266	-0.084	5.099	0
-0.164	0.35	0.186	4.123	0
0	0.164	-0.078	3.162	0
0.243	0.243	0.079	2.236	0
0.406	0.164	0.209	1.414	0
0.361	-0.045	-0.036	0	0
0.352	-0.009	0.081	1	0
0.263	-0.089	-0.002	2	0
0.176	-0.087	0.192	3.162	0
-0.103	-0.279	0.001	4.472	0
-0.383	-0.28	-0.258	5.831	0
-0.406	-0.023	0.108	6.708	0
-0.496	0.144	-0.11	3.606	0
-0.243	0.254	0.121	2.828	0
-0.11	0.132	0.022	2.236	0
0	0.11	0.137	1	0
-0.026	-0.026	-0.157	0	0
0.105	0.131	0.135	1.414	0
0.101	-0.004	0.007	2.236	0
0.091	-0.01	0.094	3.162	0
-0.014	-0.104	-0.079	4.123	0
-0.039	-0.026	0.244	3.606	0
-0.309	-0.269	-0.275	2.236	0
-0.303	0.006	0.122	2	0
-0.419	-0.116	-0.112	1.414	0
-0.424	-0.004	0.203	2	0
-0.459	0.306	0.193	5	0
